id,contact,month,day_of_week,duration,campaign
17514,cellular,jul,mon,81,5
17515,cellular,jul,mon,106,10
17516,cellular,jul,mon,83,4
17517,cellular,jul,mon,89,2
17518,cellular,jul,mon,82,4
17519,cellular,jul,mon,118,3
17520,cellular,jul,mon,76,10
17521,telephone,jul,mon,97,1
17522,cellular,jul,mon,86,2
17523,cellular,jul,mon,33,29
17524,cellular,jul,mon,1339,2
17525,cellular,jul,mon,359,2
17526,cellular,jul,mon,102,5
17527,cellular,jul,mon,59,8
17528,cellular,jul,mon,128,22
17529,cellular,jul,mon,153,1
17530,cellular,jul,mon,112,2
17531,cellular,jul,mon,674,2
17532,telephone,jul,mon,1009,5
17533,cellular,jul,mon,136,3
17534,cellular,jul,mon,121,2
17535,telephone,jul,mon,81,2
17536,cellular,jul,mon,141,3
17537,cellular,jul,mon,158,5
17538,cellular,jul,mon,1096,2
17539,cellular,jul,mon,624,3
17540,cellular,jul,mon,93,2
17541,cellular,jul,mon,534,3
17542,cellular,jul,mon,117,2
17543,cellular,jul,mon,78,3
17544,cellular,jul,mon,247,3
17545,telephone,jul,mon,317,8
17546,telephone,jul,mon,75,3
17547,cellular,jul,mon,88,9
17548,cellular,jul,mon,63,5
17549,cellular,jul,mon,318,7
17550,cellular,jul,mon,246,3
17551,cellular,jul,mon,867,2
17552,telephone,jul,mon,41,2
17553,cellular,jul,mon,207,7
17554,cellular,jul,mon,761,8
17555,cellular,jul,mon,234,15
17556,cellular,jul,mon,310,5
17557,cellular,jul,mon,88,3
17558,cellular,jul,mon,283,4
17559,cellular,jul,mon,418,3
17560,cellular,jul,mon,179,8
17561,cellular,jul,mon,419,7
17562,cellular,jul,mon,88,4
17563,cellular,jul,mon,121,2
17564,cellular,jul,mon,42,3
17565,telephone,jul,mon,187,11
17566,cellular,jul,mon,141,7
17567,cellular,jul,mon,320,3
17568,cellular,jul,mon,154,5
17569,cellular,jul,mon,339,8
17570,cellular,jul,mon,493,5
17571,cellular,jul,mon,551,3
17572,cellular,jul,mon,106,2
17573,cellular,jul,mon,239,4
17574,cellular,jul,mon,644,3
17575,cellular,jul,mon,322,11
17576,cellular,jul,mon,269,7
17577,cellular,jul,mon,124,3
17578,cellular,jul,mon,333,4
17579,cellular,jul,mon,180,5
17580,cellular,jul,mon,160,4
17581,cellular,jul,mon,192,19
17582,telephone,jul,mon,182,12
17583,cellular,jul,mon,76,2
17584,cellular,jul,mon,433,4
17585,cellular,jul,mon,120,4
17586,cellular,jul,mon,290,2
17587,cellular,jul,mon,118,4
17588,cellular,jul,mon,58,5
17589,cellular,jul,mon,149,11
17590,cellular,jul,mon,114,4
17591,cellular,jul,mon,91,3
17592,cellular,jul,mon,398,7
17593,cellular,jul,mon,101,3
17594,cellular,jul,mon,117,8
17595,cellular,jul,mon,159,10
17596,cellular,jul,mon,37,12
17597,cellular,jul,mon,127,4
17598,cellular,jul,mon,90,6
17599,cellular,jul,mon,155,2
17600,cellular,jul,mon,264,5
17601,cellular,jul,mon,377,4
17602,cellular,jul,mon,73,2
17603,cellular,jul,mon,71,6
17604,cellular,jul,mon,118,2
17605,cellular,jul,mon,257,6
17606,cellular,jul,mon,234,11
17607,cellular,jul,mon,1065,3
17608,cellular,jul,mon,499,3
17609,cellular,jul,mon,220,6
17610,cellular,jul,mon,270,3
17611,cellular,jul,mon,213,3
17612,telephone,jul,mon,1037,3
17613,cellular,jul,mon,262,4
17614,cellular,jul,mon,22,3
17615,cellular,jul,mon,123,2
17616,cellular,jul,mon,83,7
17617,cellular,jul,mon,138,3
17618,cellular,jul,mon,191,2
17619,cellular,jul,mon,267,5
17620,cellular,jul,mon,609,6
17621,telephone,jul,mon,313,16
17622,cellular,jul,mon,170,3
17623,cellular,jul,mon,117,5
17624,cellular,jul,mon,76,4
17625,cellular,jul,mon,780,2
17626,cellular,jul,mon,165,5
17627,cellular,jul,mon,314,4
17628,cellular,jul,mon,306,6
17629,cellular,jul,mon,83,12
17630,cellular,jul,mon,320,3
17631,cellular,jul,mon,39,9
17632,cellular,jul,mon,341,12
17633,cellular,jul,mon,151,7
17634,cellular,jul,mon,377,2
17635,cellular,jul,mon,19,14
17636,cellular,jul,mon,76,3
17637,cellular,jul,mon,72,6
17638,cellular,jul,mon,194,24
17639,cellular,jul,mon,890,4
17640,telephone,jul,mon,118,8
17641,cellular,jul,mon,168,4
17642,telephone,jul,mon,76,18
17643,cellular,jul,mon,167,6
17644,cellular,jul,mon,472,3
17645,telephone,jul,mon,178,4
17646,cellular,jul,mon,276,2
17647,cellular,jul,mon,147,15
17648,cellular,jul,mon,131,7
17649,cellular,jul,mon,123,3
17650,cellular,jul,mon,50,4
17651,cellular,jul,mon,85,9
17652,cellular,jul,mon,91,13
17653,cellular,jul,mon,209,4
17654,cellular,jul,mon,97,6
17655,telephone,jul,mon,1076,17
17656,cellular,jul,mon,152,4
17657,telephone,jul,mon,107,3
17658,cellular,jul,mon,100,16
17659,cellular,jul,mon,488,4
17660,cellular,jul,mon,265,4
17661,cellular,jul,mon,174,6
17662,cellular,jul,mon,504,4
17663,telephone,jul,mon,127,7
17664,cellular,jul,mon,136,2
17665,cellular,jul,mon,164,7
17666,cellular,jul,mon,110,4
17667,cellular,jul,mon,243,2
17668,cellular,jul,mon,120,6
17669,cellular,jul,mon,127,6
17670,telephone,jul,mon,122,3
17671,cellular,jul,mon,206,10
17672,telephone,jul,mon,90,11
17673,telephone,jul,mon,27,17
17674,telephone,jul,mon,210,3
17675,telephone,jul,mon,126,8
17676,cellular,jul,mon,125,2
17677,telephone,jul,mon,215,3
17678,cellular,jul,mon,173,8
17679,cellular,jul,mon,786,4
17680,cellular,jul,tue,38,16
17681,cellular,jul,tue,193,9
17682,cellular,jul,tue,215,3
17683,cellular,jul,tue,393,2
17684,cellular,jul,tue,62,4
17685,telephone,jul,tue,121,5
17686,telephone,jul,tue,345,16
17687,cellular,jul,tue,88,5
17688,cellular,jul,tue,178,11
17689,cellular,jul,tue,858,6
17690,cellular,jul,tue,82,3
17691,cellular,jul,tue,119,6
17692,telephone,jul,tue,480,8
17693,cellular,jul,tue,179,6
17694,cellular,jul,tue,95,4
17695,cellular,jul,tue,62,7
17696,cellular,jul,tue,117,2
17697,cellular,jul,tue,176,20
17698,cellular,jul,tue,47,7
17699,telephone,jul,tue,105,7
17700,cellular,jul,tue,10,22
17701,cellular,jul,tue,62,3
17702,telephone,jul,tue,168,1
17703,cellular,jul,tue,60,1
17704,cellular,jul,tue,114,1
17705,cellular,jul,tue,234,4
17706,cellular,jul,tue,192,1
17707,cellular,jul,tue,118,7
17708,cellular,jul,tue,158,1
17709,telephone,jul,tue,186,1
17710,cellular,jul,tue,82,20
17711,cellular,jul,tue,148,14
17712,cellular,jul,tue,215,5
17713,cellular,jul,tue,54,1
17714,cellular,jul,tue,36,1
17715,cellular,jul,tue,146,1
17716,cellular,jul,tue,604,2
17717,cellular,jul,tue,303,1
17718,cellular,jul,tue,156,4
17719,cellular,jul,tue,32,4
17720,cellular,jul,tue,874,1
17721,cellular,jul,tue,99,6
17722,telephone,jul,tue,50,1
17723,cellular,jul,tue,648,2
17724,telephone,jul,tue,44,1
17725,cellular,jul,tue,71,2
17726,cellular,jul,tue,101,3
17727,cellular,jul,tue,109,1
17728,cellular,jul,tue,76,1
17729,cellular,jul,tue,90,4
17730,cellular,jul,tue,218,1
17731,cellular,jul,tue,164,1
17732,cellular,jul,tue,1569,1
17733,telephone,jul,tue,7,4
17734,cellular,jul,tue,69,4
17735,cellular,jul,tue,122,5
17736,cellular,jul,tue,162,1
17737,cellular,jul,tue,179,2
17738,cellular,jul,tue,179,5
17739,cellular,jul,tue,83,1
17740,cellular,jul,tue,165,1
17741,cellular,jul,tue,301,1
17742,cellular,jul,tue,466,1
17743,cellular,jul,tue,117,1
17744,telephone,jul,tue,165,1
17745,cellular,jul,tue,25,21
17746,cellular,jul,tue,318,1
17747,cellular,jul,tue,112,2
17748,cellular,jul,tue,241,4
17749,cellular,jul,tue,710,1
17750,cellular,jul,tue,80,1
17751,cellular,jul,tue,116,1
17752,cellular,jul,tue,609,3
17753,cellular,jul,tue,106,1
17754,cellular,jul,tue,164,4
17755,cellular,jul,tue,129,1
17756,cellular,jul,tue,149,2
17757,cellular,jul,tue,600,1
17758,cellular,jul,tue,206,2
17759,cellular,jul,tue,102,2
17760,telephone,jul,tue,75,1
17761,cellular,jul,tue,124,1
17762,cellular,jul,tue,893,1
17763,cellular,jul,tue,43,1
17764,cellular,jul,tue,336,1
17765,cellular,jul,tue,112,1
17766,cellular,jul,tue,70,2
17767,cellular,jul,tue,55,2
17768,cellular,jul,tue,293,1
17769,cellular,jul,tue,184,2
17770,telephone,jul,tue,237,1
17771,cellular,jul,tue,82,1
17772,cellular,jul,tue,135,1
17773,cellular,jul,tue,299,4
17774,cellular,jul,tue,24,1
17775,cellular,jul,tue,497,1
17776,cellular,jul,tue,97,1
17777,cellular,jul,tue,55,1
17778,cellular,jul,tue,60,3
17779,cellular,jul,tue,48,2
17780,cellular,jul,tue,109,2
17781,cellular,jul,tue,132,1
17782,cellular,jul,tue,167,2
17783,cellular,jul,tue,197,1
17784,cellular,jul,tue,98,6
17785,cellular,jul,tue,345,4
17786,cellular,jul,tue,165,1
17787,cellular,jul,tue,69,1
17788,telephone,jul,tue,55,15
17789,telephone,jul,tue,647,1
17790,cellular,jul,tue,105,1
17791,cellular,jul,tue,33,1
17792,cellular,jul,tue,96,5
17793,cellular,jul,tue,100,2
17794,cellular,jul,tue,91,2
17795,cellular,jul,tue,285,2
17796,cellular,jul,tue,214,1
17797,cellular,jul,tue,155,1
17798,cellular,jul,tue,64,1
17799,cellular,jul,tue,305,1
17800,cellular,jul,tue,261,4
17801,cellular,jul,tue,446,1
17802,cellular,jul,tue,248,2
17803,cellular,jul,tue,103,1
17804,cellular,jul,tue,86,2
17805,cellular,jul,tue,105,3
17806,cellular,jul,tue,57,3
17807,cellular,jul,tue,221,3
17808,cellular,jul,tue,2516,1
17809,cellular,jul,tue,72,3
17810,cellular,jul,tue,361,3
17811,cellular,jul,tue,247,2
17812,cellular,jul,tue,145,2
17813,cellular,jul,tue,146,2
17814,cellular,jul,tue,64,2
17815,cellular,jul,tue,522,2
17816,cellular,jul,tue,213,1
17817,cellular,jul,tue,137,1
17818,telephone,jul,tue,104,1
17819,cellular,jul,tue,57,3
17820,cellular,jul,tue,100,2
17821,cellular,jul,tue,208,1
17822,cellular,jul,tue,735,2
17823,cellular,jul,tue,94,1
17824,cellular,jul,tue,46,2
17825,telephone,jul,tue,28,2
17826,cellular,jul,tue,121,2
17827,cellular,jul,tue,65,1
17828,cellular,jul,tue,394,3
17829,cellular,jul,tue,189,19
17830,cellular,jul,tue,797,14
17831,cellular,jul,tue,204,3
17832,cellular,jul,tue,212,1
17833,cellular,jul,tue,255,2
17834,cellular,jul,tue,196,3
17835,telephone,jul,tue,184,2
17836,telephone,jul,tue,145,2
17837,telephone,jul,tue,81,2
17838,cellular,jul,tue,47,4
17839,telephone,jul,tue,24,1
17840,telephone,jul,tue,35,1
17841,cellular,jul,tue,92,1
17842,cellular,jul,tue,538,5
17843,cellular,jul,tue,520,7
17844,cellular,jul,tue,283,1
17845,cellular,jul,tue,153,1
17846,cellular,jul,tue,82,6
17847,cellular,jul,tue,198,4
17848,cellular,jul,tue,533,1
17849,cellular,jul,tue,60,4
17850,cellular,jul,tue,569,1
17851,cellular,jul,tue,300,1
17852,cellular,jul,tue,422,2
17853,cellular,jul,tue,100,11
17854,cellular,jul,tue,129,4
17855,cellular,jul,tue,57,6
17856,cellular,jul,tue,199,8
17857,cellular,jul,tue,56,3
17858,cellular,jul,tue,281,3
17859,cellular,jul,tue,207,2
17860,cellular,jul,tue,1186,2
17861,cellular,jul,tue,454,5
17862,cellular,jul,tue,337,1
17863,telephone,jul,tue,156,1
17864,cellular,jul,tue,195,1
17865,cellular,jul,tue,63,1
17866,cellular,jul,tue,20,18
17867,cellular,jul,tue,52,3
17868,cellular,jul,tue,113,6
17869,cellular,jul,tue,328,2
17870,cellular,jul,tue,86,3
17871,cellular,jul,tue,1058,1
17872,cellular,jul,tue,114,3
17873,cellular,jul,tue,121,17
17874,cellular,jul,tue,45,3
17875,cellular,jul,tue,187,2
17876,cellular,jul,tue,369,1
17877,telephone,jul,tue,143,5
17878,cellular,jul,tue,277,1
17879,cellular,jul,tue,85,1
17880,cellular,jul,tue,96,3
17881,telephone,jul,tue,126,1
17882,cellular,jul,tue,180,9
17883,telephone,jul,tue,317,1
17884,cellular,jul,tue,108,1
17885,cellular,jul,tue,104,6
17886,cellular,jul,tue,665,3
17887,cellular,jul,tue,125,12
17888,cellular,jul,tue,246,17
17889,cellular,jul,tue,33,1
17890,cellular,jul,tue,95,6
17891,cellular,jul,tue,277,3
17892,cellular,jul,tue,127,7
17893,telephone,jul,tue,38,3
17894,telephone,jul,tue,790,1
17895,cellular,jul,tue,635,3
17896,cellular,jul,tue,597,5
17897,telephone,jul,tue,77,34
17898,cellular,jul,tue,62,2
17899,cellular,jul,tue,72,5
17900,cellular,jul,tue,171,13
17901,telephone,jul,tue,665,4
17902,cellular,jul,tue,110,2
17903,cellular,jul,tue,77,4
17904,cellular,jul,tue,226,1
17905,cellular,jul,tue,367,1
17906,cellular,jul,tue,509,1
17907,cellular,jul,tue,228,1
17908,cellular,jul,tue,935,4
17909,telephone,jul,tue,129,3
17910,cellular,jul,tue,313,6
17911,cellular,jul,tue,80,3
17912,telephone,jul,tue,375,4
17913,cellular,jul,tue,194,3
17914,cellular,jul,tue,94,5
17915,cellular,jul,tue,97,7
17916,cellular,jul,tue,197,4
17917,cellular,jul,tue,403,3
17918,telephone,jul,tue,616,11
17919,telephone,jul,tue,207,3
17920,cellular,jul,tue,816,6
17921,cellular,jul,tue,268,6
17922,telephone,jul,tue,99,5
17923,cellular,jul,tue,114,2
17924,cellular,jul,tue,123,4
17925,cellular,jul,tue,246,4
17926,cellular,jul,tue,263,2
17927,cellular,jul,tue,109,3
17928,cellular,jul,tue,122,13
17929,cellular,jul,tue,162,4
17930,cellular,jul,tue,69,5
17931,cellular,jul,tue,82,5
17932,cellular,jul,tue,205,11
17933,cellular,jul,tue,136,3
17934,cellular,jul,tue,808,3
17935,cellular,jul,tue,316,2
17936,telephone,jul,tue,259,12
17937,cellular,jul,tue,110,5
17938,cellular,jul,tue,64,6
17939,cellular,jul,tue,110,3
17940,telephone,jul,tue,119,7
17941,cellular,jul,tue,336,7
17942,cellular,jul,tue,327,5
17943,telephone,jul,tue,316,3
17944,telephone,jul,tue,1127,11
17945,telephone,jul,tue,1140,2
17946,cellular,jul,tue,284,3
17947,cellular,jul,tue,543,9
17948,cellular,jul,tue,189,5
17949,cellular,jul,tue,52,4
17950,cellular,jul,tue,223,6
17951,cellular,jul,tue,468,2
17952,cellular,jul,tue,322,4
17953,cellular,jul,tue,61,1
17954,cellular,jul,tue,185,5
17955,cellular,jul,tue,347,3
17956,telephone,jul,tue,399,9
17957,cellular,jul,tue,340,3
17958,cellular,jul,tue,637,2
17959,cellular,jul,tue,60,24
17960,cellular,jul,tue,234,6
17961,cellular,jul,tue,165,20
17962,telephone,jul,tue,308,2
17963,cellular,jul,tue,75,8
17964,cellular,jul,tue,242,5
17965,cellular,jul,tue,142,7
17966,cellular,jul,tue,153,3
17967,telephone,jul,tue,481,2
17968,telephone,jul,tue,128,11
17969,telephone,jul,tue,53,6
17970,cellular,jul,tue,234,5
17971,telephone,jul,tue,222,3
17972,cellular,jul,tue,186,6
17973,cellular,jul,tue,333,19
17974,cellular,jul,tue,333,8
17975,cellular,jul,tue,79,4
17976,cellular,jul,tue,112,6
17977,telephone,jul,tue,157,6
17978,cellular,jul,tue,101,4
17979,cellular,jul,tue,193,14
17980,telephone,jul,tue,863,10
17981,cellular,jul,tue,590,23
17982,cellular,jul,tue,92,30
17983,cellular,jul,tue,153,3
17984,telephone,jul,tue,225,3
17985,telephone,jul,tue,49,4
17986,cellular,jul,tue,88,6
17987,cellular,jul,tue,825,13
17988,telephone,jul,tue,254,21
17989,cellular,jul,wed,11,6
17990,cellular,jul,wed,520,4
17991,cellular,jul,wed,138,6
17992,cellular,jul,wed,44,7
17993,cellular,jul,wed,142,8
17994,cellular,jul,wed,984,7
17995,telephone,jul,wed,78,4
17996,cellular,jul,wed,329,4
17997,cellular,jul,wed,353,5
17998,cellular,jul,wed,189,3
17999,cellular,jul,wed,125,3
18000,cellular,jul,wed,105,3
18001,cellular,jul,wed,334,5
18002,cellular,jul,wed,68,3
18003,cellular,jul,wed,76,5
18004,cellular,jul,wed,28,11
18005,cellular,jul,wed,458,2
18006,cellular,jul,wed,142,2
18007,cellular,jul,wed,189,6
18008,cellular,jul,wed,70,2
18009,cellular,jul,wed,18,1
18010,cellular,jul,wed,158,1
18011,cellular,jul,wed,59,1
18012,cellular,jul,wed,31,20
18013,cellular,jul,wed,150,1
18014,telephone,jul,wed,90,1
18015,cellular,jul,wed,258,1
18016,cellular,jul,wed,305,2
18017,cellular,jul,wed,67,6
18018,telephone,jul,wed,128,1
18019,cellular,jul,wed,99,2
18020,cellular,jul,wed,39,1
18021,cellular,jul,wed,70,1
18022,cellular,jul,wed,112,8
18023,cellular,jul,wed,113,1
18024,cellular,jul,wed,69,5
18025,cellular,jul,wed,120,1
18026,cellular,jul,wed,81,1
18027,cellular,jul,wed,684,1
18028,cellular,jul,wed,312,5
18029,telephone,jul,wed,89,1
18030,cellular,jul,wed,42,1
18031,cellular,jul,wed,843,1
18032,cellular,jul,wed,150,1
18033,cellular,jul,wed,834,1
18034,cellular,jul,wed,528,1
18035,cellular,jul,wed,516,1
18036,cellular,jul,wed,86,1
18037,cellular,jul,wed,129,1
18038,cellular,jul,wed,652,1
18039,cellular,jul,wed,102,2
18040,cellular,jul,wed,295,1
18041,cellular,jul,wed,650,1
18042,telephone,jul,wed,273,2
18043,telephone,jul,wed,38,1
18044,cellular,jul,wed,409,2
18045,cellular,jul,wed,160,1
18046,cellular,jul,wed,77,1
18047,cellular,jul,wed,65,4
18048,cellular,jul,wed,132,1
18049,cellular,jul,wed,166,1
18050,cellular,jul,wed,192,4
18051,cellular,jul,wed,73,1
18052,telephone,jul,wed,542,1
18053,telephone,jul,wed,120,4
18054,cellular,jul,wed,219,1
18055,telephone,jul,wed,47,1
18056,cellular,jul,wed,93,2
18057,cellular,jul,wed,32,1
18058,cellular,jul,wed,119,2
18059,cellular,jul,wed,229,1
18060,cellular,jul,wed,25,1
18061,telephone,jul,wed,195,3
18062,telephone,jul,wed,64,1
18063,telephone,jul,wed,270,1
18064,cellular,jul,wed,173,3
18065,cellular,jul,wed,695,1
18066,cellular,jul,wed,85,2
18067,cellular,jul,wed,594,1
18068,cellular,jul,wed,115,1
18069,cellular,jul,wed,101,1
18070,cellular,jul,wed,605,1
18071,cellular,jul,wed,537,1
18072,telephone,jul,wed,42,2
18073,telephone,jul,wed,51,19
18074,cellular,jul,wed,71,4
18075,cellular,jul,wed,141,8
18076,cellular,jul,wed,351,1
18077,cellular,jul,wed,50,1
18078,cellular,jul,wed,76,2
18079,cellular,jul,wed,183,1
18080,cellular,jul,wed,58,1
18081,cellular,jul,wed,141,1
18082,cellular,jul,wed,187,1
18083,cellular,jul,wed,55,22
18084,cellular,jul,wed,164,1
18085,cellular,jul,wed,111,1
18086,telephone,jul,wed,145,2
18087,cellular,jul,wed,292,8
18088,cellular,jul,wed,71,1
18089,cellular,jul,wed,14,29
18090,cellular,jul,wed,220,1
18091,telephone,jul,wed,340,1
18092,cellular,jul,wed,148,1
18093,cellular,jul,wed,105,2
18094,telephone,jul,wed,154,1
18095,cellular,jul,wed,83,1
18096,cellular,jul,wed,77,1
18097,cellular,jul,wed,138,1
18098,cellular,jul,wed,244,1
18099,cellular,jul,wed,597,1
18100,cellular,jul,wed,161,5
18101,telephone,jul,wed,171,2
18102,cellular,jul,wed,81,1
18103,cellular,jul,wed,1373,2
18104,cellular,jul,wed,133,1
18105,cellular,jul,wed,122,1
18106,cellular,jul,wed,153,1
18107,cellular,jul,wed,65,1
18108,cellular,jul,wed,41,1
18109,cellular,jul,wed,29,2
18110,cellular,jul,wed,86,3
18111,cellular,jul,wed,255,1
18112,cellular,jul,wed,218,2
18113,telephone,jul,wed,197,4
18114,cellular,jul,wed,788,1
18115,cellular,jul,wed,380,4
18116,cellular,jul,wed,988,1
18117,cellular,jul,wed,55,2
18118,cellular,jul,wed,129,9
18119,cellular,jul,wed,622,2
18120,telephone,jul,wed,38,1
18121,cellular,jul,wed,86,1
18122,cellular,jul,wed,227,6
18123,cellular,jul,wed,120,1
18124,cellular,jul,wed,149,1
18125,cellular,jul,wed,144,6
18126,cellular,jul,wed,126,2
18127,telephone,jul,wed,185,2
18128,cellular,jul,wed,197,1
18129,cellular,jul,wed,543,3
18130,cellular,jul,wed,99,2
18131,cellular,jul,wed,156,2
18132,cellular,jul,wed,94,4
18133,telephone,jul,wed,87,2
18134,telephone,jul,wed,82,1
18135,cellular,jul,wed,77,3
18136,cellular,jul,wed,444,1
18137,telephone,jul,wed,34,2
18138,cellular,jul,wed,287,1
18139,cellular,jul,wed,73,3
18140,cellular,jul,wed,152,4
18141,cellular,jul,wed,69,3
18142,cellular,jul,wed,74,2
18143,cellular,jul,wed,535,1
18144,cellular,jul,wed,209,4
18145,cellular,jul,wed,72,15
18146,cellular,jul,wed,44,3
18147,cellular,jul,wed,1171,2
18148,cellular,jul,wed,72,2
18149,telephone,jul,wed,117,4
18150,cellular,jul,wed,729,2
18151,cellular,jul,wed,341,4
18152,cellular,jul,wed,186,3
18153,cellular,jul,wed,96,4
18154,cellular,jul,wed,509,1
18155,telephone,jul,wed,166,2
18156,cellular,jul,wed,1078,8
18157,telephone,jul,wed,27,16
18158,cellular,jul,wed,698,2
18159,cellular,jul,wed,114,2
18160,telephone,jul,wed,340,1
18161,cellular,jul,wed,106,2
18162,cellular,jul,wed,424,1
18163,cellular,jul,wed,436,2
18164,cellular,jul,wed,159,1
18165,cellular,jul,wed,208,1
18166,cellular,jul,wed,96,8
18167,cellular,jul,wed,359,1
18168,cellular,jul,wed,69,6
18169,cellular,jul,wed,259,2
18170,cellular,jul,wed,225,2
18171,telephone,jul,wed,1089,2
18172,cellular,jul,wed,65,5
18173,cellular,jul,wed,266,5
18174,cellular,jul,wed,1211,1
18175,cellular,jul,wed,50,18
18176,cellular,jul,wed,178,2
18177,telephone,jul,wed,130,2
18178,cellular,jul,wed,118,2
18179,telephone,jul,wed,109,7
18180,cellular,jul,wed,94,4
18181,cellular,jul,wed,647,6
18182,cellular,jul,wed,120,2
18183,cellular,jul,wed,136,13
18184,cellular,jul,wed,458,2
18185,cellular,jul,wed,438,2
18186,cellular,jul,wed,225,5
18187,cellular,jul,wed,103,2
18188,cellular,jul,wed,112,3
18189,cellular,jul,wed,145,3
18190,cellular,jul,wed,31,1
18191,telephone,jul,wed,216,7
18192,telephone,jul,wed,156,7
18193,cellular,jul,wed,52,5
18194,cellular,jul,wed,154,1
18195,cellular,jul,wed,1165,4
18196,cellular,jul,wed,117,7
18197,cellular,jul,wed,89,1
18198,cellular,jul,wed,266,3
18199,cellular,jul,wed,107,10
18200,cellular,jul,wed,486,1
18201,cellular,jul,wed,72,7
18202,cellular,jul,wed,63,2
18203,telephone,jul,wed,100,3
18204,cellular,jul,wed,174,3
18205,cellular,jul,wed,62,11
18206,cellular,jul,wed,520,2
18207,cellular,jul,wed,103,4
18208,cellular,jul,wed,233,3
18209,cellular,jul,wed,109,3
18210,cellular,jul,wed,64,4
18211,cellular,jul,wed,41,5
18212,cellular,jul,wed,153,3
18213,cellular,jul,wed,57,17
18214,cellular,jul,wed,335,5
18215,cellular,jul,wed,246,3
18216,cellular,jul,wed,86,3
18217,cellular,jul,wed,85,2
18218,cellular,jul,wed,104,7
18219,cellular,jul,wed,35,2
18220,cellular,jul,wed,149,10
18221,cellular,jul,wed,85,2
18222,cellular,jul,wed,82,3
18223,telephone,jul,wed,350,3
18224,cellular,jul,wed,540,6
18225,cellular,jul,wed,115,5
18226,cellular,jul,wed,109,3
18227,cellular,jul,wed,595,1
18228,cellular,jul,wed,155,3
18229,telephone,jul,wed,242,4
18230,cellular,jul,wed,288,2
18231,cellular,jul,wed,163,1
18232,telephone,jul,wed,339,8
18233,telephone,jul,wed,29,1
18234,telephone,jul,wed,139,4
18235,cellular,jul,wed,123,1
18236,cellular,jul,wed,72,4
18237,cellular,jul,wed,352,1
18238,cellular,jul,wed,103,1
18239,cellular,jul,wed,173,4
18240,telephone,jul,wed,168,7
18241,cellular,jul,wed,50,2
18242,cellular,jul,wed,22,3
18243,telephone,jul,wed,191,3
18244,cellular,jul,wed,245,1
18245,cellular,jul,wed,251,3
18246,cellular,jul,wed,139,5
18247,cellular,jul,wed,95,5
18248,cellular,jul,wed,207,1
